user_id	fold	history_length	target_frequency	tail_mass	effective_lambda	beta	gamma	baseline_rank	fixed_p9c_rank	oof_rank
A10C5CJK1YKGV0	4	16	38	0.000000	1.00000000	0.5	1.0	51	51	51
A38YG5WVWQXW2F	2	3	49	0.200000	0.80000000	0.5	1.0	1	1	1
ARE1X8Z9127UW	0	5	11	0.400000	0.60000000	0.5	1.0	1	1	1
A2MO8L4JCFCPSG	2	3	18	0.200000	0.80000000	0.5	1.0	51	51	51
A2IDL9AFN5VN8L	2	5	13	0.000000	1.00000000	0.5	1.0	51	51	51
A243LSI3VCVMJ	2	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A17R3NJ8FG9PMD	2	3	17	0.100000	0.90000000	0.5	1.0	51	51	51
A1PV7WG9ES31Y7	4	5	5	0.600000	0.40000000	0.5	1.0	1	1	1
A1S41XL290P4BD	1	3	13	0.000000	1.00000000	0.5	1.0	51	51	51
AF2HX24P7K1FF	4	13	7	0.200000	0.80000000	0.5	1.0	51	51	51
A9LNWA25IM2DX	2	11	12	0.000000	1.00000000	0.5	1.0	2	2	2
A374ZM7127ODCT	2	14	30	0.400000	0.60000000	0.5	1.0	51	51	51
A1W1BFA2EN27KG	2	3	22	0.300000	0.70000000	0.5	1.0	51	51	51
A1L9O8FL2REQTE	0	4	7	0.200000	0.80000000	0.5	1.0	51	51	51
A1RA0W4PVJTAMC	2	4	11	0.000000	1.00000000	0.5	1.0	51	51	51
A22WYGNIDFQYII	4	6	6	0.200000	0.80000000	0.5	1.0	51	51	51
AIF56B9ZSUX09	0	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1FUBPW8U2RYUY	2	7	6	0.000000	1.00000000	0.5	1.0	51	51	51
A25GGC20VE58NT	1	8	5	0.300000	0.70000000	0.5	1.0	51	51	51
A3EU85ZEFKBHSQ	0	8	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1QACB8S7QQ2B8	2	4	6	0.500000	0.50000000	0.5	1.0	51	51	51
A2NVQZ4Y7Y0J1R	2	20	12	0.000000	1.00000000	0.5	1.0	51	51	51
A2RY11QR4J8N27	2	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A1GHZY5ZMRVN8Q	4	12	18	0.000000	1.00000000	0.5	1.0	21	23	22
A2HPQ2H97EKBCH	4	12	4	0.100000	0.90000000	0.5	1.0	51	51	51
ANU41GDKJ1EW	4	3	5	0.100000	0.90000000	0.5	1.0	1	1	1
A3LD93WDUDND53	0	4	35	0.100000	0.90000000	0.5	1.0	51	51	51
A3FUSN31CB5NJG	3	3	4	0.300000	0.70000000	0.5	1.0	51	51	51
A5GG6WTTGPNWW	1	4	3	0.400000	0.60000000	0.5	1.0	11	24	12
A1NH1M2FNSGMOR	2	4	23	0.200000	0.80000000	0.5	1.0	51	51	51
A3MDETK0D5UAIN	1	12	4	0.000000	1.00000000	0.5	1.0	51	51	51
A3M1828J960UUM	0	3	44	0.200000	0.80000000	0.5	1.0	51	51	51
AH5CA8MFL7S9B	0	6	5	0.300000	0.70000000	0.5	1.0	51	51	51
A2CRIQOX1SYA3I	2	20	17	0.100000	0.90000000	0.5	1.0	12	12	11
A108FVW1AQ73T2	0	6	16	0.100000	0.90000000	0.5	1.0	51	51	51
A2IG80GAYLP6G3	0	3	61	0.000000	1.00000000	0.5	1.0	5	4	4
AORQRKMOQ5DMP	3	4	94	0.100000	0.90000000	0.5	1.0	51	51	51
A3AIYGOLJB0GAM	4	5	9	0.200000	0.80000000	0.5	1.0	51	51	51
A3VPYJC8NO9LCI	0	3	14	0.300000	0.70000000	0.5	1.0	51	51	51
A1D1SVAWJBVGYP	2	4	67	0.100000	0.90000000	0.5	1.0	51	51	51
A2Y3EIC15JB7MV	3	5	3	0.000000	1.00000000	0.5	1.0	51	51	51
A1EKMYQS62GNII	3	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A1JKOJOCNVKZ63	2	8	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2HT5G3JJ10WM9	0	13	1	0.200000	0.80000000	0.5	1.0	51	51	51
A3ERQ8VYGYMK8W	1	4	11	0.000000	1.00000000	0.5	1.0	51	51	51
A292V24Y5TJIIC	4	3	18	0.200000	0.80000000	0.5	1.0	32	37	34
A2K03ZJDDD6I3S	3	3	34	0.100000	0.90000000	0.5	1.0	51	51	51
A3EBIWJSJ7AQ1E	1	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
A1CY5WN9WX3X4	1	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A2H6KJNUY9XRX4	3	4	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2GSY9DM54Y0HS	1	20	38	0.000000	1.00000000	0.5	1.0	25	17	16
AOY0MTT5RENX6	4	4	14	0.300000	0.70000000	0.5	1.0	51	51	51
A1RUBF0FK78E5Y	1	20	4	0.100000	0.90000000	0.5	1.0	51	51	51
A3V17QB8SZLYIH	1	4	56	0.100000	0.90000000	0.5	1.0	51	51	51
A2KV9CT1CGLC1E	4	3	22	0.000000	1.00000000	0.5	1.0	51	51	51
A2BV2UQHZBMKRS	2	5	3	0.200000	0.80000000	0.5	1.0	3	5	4
A1IVNI7RMAB3PS	1	6	22	0.100000	0.90000000	0.5	1.0	51	51	51
A1L7OVB1ZCV8P4	0	3	10	0.300000	0.70000000	0.5	1.0	51	51	51
AIHSWEBG8HEX1	1	4	8	0.200000	0.80000000	0.5	1.0	51	51	51
A3JX1D26WFEXOS	0	4	44	0.100000	0.90000000	0.5	1.0	51	51	51
A2M4QLZVCER27A	0	4	16	0.100000	0.90000000	0.5	1.0	51	51	51
ANIRELKAL9FBK	4	11	5	0.000000	1.00000000	0.5	1.0	51	51	51
A55AP6DYU1Z5C	2	3	11	0.500000	0.50000000	0.5	1.0	51	51	51
AT1RF4WNPGGLC	4	20	9	0.100000	0.90000000	0.5	1.0	51	51	51
AHQ13I9CI4US6	1	16	15	0.000000	1.00000000	0.5	1.0	39	18	20
A3H2BWZ5ZMVIHP	4	4	16	0.400000	0.60000000	0.5	1.0	51	51	51
AG5942NI7JAH1	0	4	8	0.200000	0.80000000	0.5	1.0	51	51	51
A3QGOJS5W1Y3SW	1	5	28	0.000000	1.00000000	0.5	1.0	51	51	51
ATWFCEO96LKNY	4	10	12	0.300000	0.70000000	0.5	1.0	22	14	18
A2WVRAWNXC5DHP	1	9	24	0.300000	0.70000000	0.5	1.0	51	51	51
A16IQIEFLGEQCB	4	5	5	0.000000	1.00000000	0.5	1.0	51	51	51
A3513M2E6P93SD	0	16	56	0.000000	1.00000000	0.5	1.0	51	51	51
A35751H4QC47V9	2	5	51	0.000000	1.00000000	0.5	1.0	2	2	2
A2K2424WQE0T1D	3	3	5	0.200000	0.80000000	0.5	1.0	22	46	33
A4C14F8ZVVWJI	1	4	4	0.300000	0.70000000	0.5	1.0	51	51	51
AYPEPA3VS4KDM	0	7	45	0.100000	0.90000000	0.5	1.0	4	1	1
A24PIR3Q8QGVMB	3	4	26	0.100000	0.90000000	0.5	1.0	51	51	51
A1G3LQTNG8V4HU	3	9	2	0.300000	0.70000000	0.5	1.0	51	51	51
A2LZMJ2G5XCK52	4	4	3	0.300000	0.70000000	0.5	1.0	51	51	51
A7DD82ZPBD04A	0	9	8	0.100000	0.90000000	0.5	1.0	51	51	51
A1W9OSF4ZWL94R	0	3	4	0.300000	0.70000000	0.5	1.0	4	4	4
A3OFLIA0S929XR	3	4	2	0.100000	0.90000000	0.5	1.0	51	51	51
A2BEJ4EZGGI2Y4	1	3	70	0.300000	0.70000000	0.5	1.0	51	51	51
A38Y2TS5E5TL21	4	3	15	0.000000	1.00000000	0.5	1.0	51	51	51
A5KMMY627T3W	2	7	35	0.200000	0.80000000	0.5	1.0	9	5	7
A2TQO3RX378S1H	4	6	10	0.000000	1.00000000	0.5	1.0	51	51	51
A2BP3I62PRSIEL	4	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A2D4HV3HGEEA74	0	6	9	0.000000	1.00000000	0.5	1.0	2	3	3
A3LJBAB0VHJ0AD	0	8	24	0.100000	0.90000000	0.5	1.0	51	51	51
A1N6O662DRMWQ6	3	6	49	0.300000	0.70000000	0.5	1.0	37	23	32
A3LZ0E3MHF4YX0	4	4	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2045ZUB7SC8BV	4	13	3	0.200000	0.80000000	0.5	1.0	51	51	51
A28ZJHH3V1J6NG	4	4	94	0.000000	1.00000000	0.5	1.0	19	3	3
A2OBDNQ5ZYU1L8	3	5	25	0.000000	1.00000000	0.5	1.0	51	51	51
A1TL6BYW8C4SVF	3	3	91	0.000000	1.00000000	0.5	1.0	1	1	1
A2LEVKA3U6CXX7	3	5	44	0.200000	0.80000000	0.5	1.0	51	51	51
A1HBC0NBQJHT7X	1	20	21	0.000000	1.00000000	0.5	1.0	51	51	51
A1FR4GFP0PBVGG	4	5	9	0.100000	0.90000000	0.5	1.0	4	6	6
A28S4MC198E19Z	4	10	12	0.200000	0.80000000	0.5	1.0	26	16	13
AN0VTBLCUF29X	1	4	10	0.200000	0.80000000	0.5	1.0	51	51	51
A17XHMSY833L93	4	9	88	0.000000	1.00000000	0.5	1.0	51	51	51
AIH25VYUTQPQI	3	3	68	0.400000	0.60000000	0.5	1.0	1	1	1
AFBIGYJTZCB42	4	3	7	0.200000	0.80000000	0.5	1.0	51	51	51
A1U37MTKV0BPL0	3	5	3	0.300000	0.70000000	0.5	1.0	51	51	51
A1GAEORWPBZ7DG	0	4	58	0.100000	0.90000000	0.5	1.0	10	19	27
ACJWWWSYDWR8T	1	3	9	0.000000	1.00000000	0.5	1.0	51	51	51
A1TNZKPRGUMSMI	1	3	7	0.100000	0.90000000	0.5	1.0	51	51	51
A2VR5FF0M37ZYH	2	5	34	0.000000	1.00000000	0.5	1.0	51	51	51
A25PIL7VU8VBSR	0	3	10	0.100000	0.90000000	0.5	1.0	51	51	51
A29VVGSKKN8QEN	1	3	5	0.400000	0.60000000	0.5	1.0	51	51	51
A1H2BLICVBKVQR	1	4	84	0.300000	0.70000000	0.5	1.0	51	51	51
A3PQWC8FCFW87F	3	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2EF1KIQ7TMPPF	4	3	42	0.000000	1.00000000	0.5	1.0	51	51	51
AHALATPYHRDV6	0	9	7	0.100000	0.90000000	0.5	1.0	51	51	51
A218NB41IQE8B4	2	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2XA8CW5DF4MNZ	0	20	48	0.000000	1.00000000	0.5	1.0	51	51	51
A233POKHW514QD	0	3	19	0.000000	1.00000000	0.5	1.0	51	51	51
A1OP4JV3DLZRBZ	1	5	52	0.000000	1.00000000	0.5	1.0	51	51	51
A10L198Q8ZKC0H	4	3	5	0.300000	0.70000000	0.5	1.0	51	51	51
A2P7ZAAGYILOPS	4	3	21	0.200000	0.80000000	0.5	1.0	51	51	51
AL0X8Q2SH2WFU	0	4	145	0.300000	0.70000000	0.5	1.0	31	37	43
A1V2MTM0L5KUAW	0	7	4	0.100000	0.90000000	0.5	1.0	51	51	51
A3LG1IJ7UV79GR	3	3	51	0.000000	1.00000000	0.5	1.0	51	51	51
A31R3OHF6CWQ25	4	9	71	0.400000	0.60000000	0.5	1.0	51	51	51
A38CMMSZPWD9UL	4	5	3	0.300000	0.70000000	0.5	1.0	51	51	51
A3RJQ63HTSKS1I	1	4	28	0.300000	0.70000000	0.5	1.0	51	51	51
AOKHFIISQN6C7	1	7	33	0.400000	0.60000000	0.5	1.0	51	51	51
A33C8DIGBUG4QO	4	7	18	0.300000	0.70000000	0.5	1.0	51	51	51
A1C5IG1QOOW3GS	0	3	35	0.100000	0.90000000	0.5	1.0	51	51	51
A358L6CZZ5ZKM5	4	3	41	0.100000	0.90000000	0.5	1.0	51	51	51
AU9QWTX259BVR	4	5	18	0.000000	1.00000000	0.5	1.0	3	2	2
AG0830H1DBLD	0	15	2	0.200000	0.80000000	0.5	1.0	51	51	51
A3JK7YIN7IZF2K	3	3	16	0.000000	1.00000000	0.5	1.0	4	5	5
A2CDY3039RUN0H	0	3	10	0.000000	1.00000000	0.5	1.0	51	51	51
A299S5HUIWSL8F	3	7	10	0.300000	0.70000000	0.5	1.0	51	51	51
AC1AN5L1MLERM	0	10	63	0.100000	0.90000000	0.5	1.0	51	51	51
A2UKT61KI6L496	4	14	33	0.200000	0.80000000	0.5	1.0	51	51	51
APPQH34KRA3LB	4	5	7	0.100000	0.90000000	0.5	1.0	51	51	51
A1J5FNJLW42BL8	3	9	5	0.400000	0.60000000	0.5	1.0	51	51	51
AB1A7G26PVJDA	2	4	10	0.200000	0.80000000	0.5	1.0	51	51	51
A3875HXDA477XJ	0	7	4	0.400000	0.60000000	0.5	1.0	51	51	51
A2UEOYW1YH7SHT	2	4	50	0.000000	1.00000000	0.5	1.0	51	51	51
A2YCEKVUN1W5F1	1	14	7	0.100000	0.90000000	0.5	1.0	51	51	51
A3Q99KOV47QSCU	4	8	6	0.500000	0.50000000	0.5	1.0	1	1	1
A2IKCYDHAJR4KL	1	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3DEMJM66762AA	1	4	17	0.000000	1.00000000	0.5	1.0	51	51	51
AJ84NM13BG7O9	1	4	11	0.100000	0.90000000	0.5	1.0	1	1	1
A04295422T2ZG087R17FX	0	3	5	0.700000	0.30000000	0.5	1.0	1	1	1
AB5XV8MH5IK1R	2	6	4	0.700000	0.30000000	0.5	1.0	3	9	5
A2C5V5VRE1FK3W	4	8	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2RE6UNC258LUK	2	9	8	0.200000	0.80000000	0.5	1.0	13	6	6
A1JB0YM1Z44EAU	2	6	87	0.300000	0.70000000	0.5	1.0	51	51	51
A2P4R74K9Q1E6K	1	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1QF4GY1H0KCWN	3	5	7	0.100000	0.90000000	0.5	1.0	51	51	51
A9LQOZ23Z3WD2	4	4	15	0.400000	0.60000000	0.5	1.0	51	51	51
A33HWB3M8NWQ58	2	5	21	0.200000	0.80000000	0.5	1.0	51	51	51
A36BQWQPYU6FRM	2	16	0	0.000000	1.00000000	0.5	1.0	51	51	51
A1WW5MICMSHZLK	0	3	7	0.300000	0.70000000	0.5	1.0	51	51	51
A1XNGAZP0EZ4KA	3	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
AAO899GUBI3DK	4	6	3	0.000000	1.00000000	0.5	1.0	13	16	4
AWJ8ZN7KLIAHR	3	6	38	0.400000	0.60000000	0.5	1.0	51	51	51
A2K0QLST7946WU	0	4	6	0.200000	0.80000000	0.5	1.0	51	51	51
A2PX1CDIU81W0T	3	3	3	0.400000	0.60000000	0.5	1.0	51	51	51
A1OE0D4YFK8VXR	2	3	7	0.400000	0.60000000	0.5	1.0	6	5	5
A3SPENWJVW3OBC	4	7	10	0.200000	0.80000000	0.5	1.0	7	12	12
A2GPILDZSIJKYH	0	5	44	0.200000	0.80000000	0.5	1.0	51	51	51
ATJF5QEVNMWIL	4	3	78	0.100000	0.90000000	0.5	1.0	51	51	51
A27NLYFT6LHTKC	3	3	28	0.300000	0.70000000	0.5	1.0	42	39	44
A3UTGEEK1W1O5N	1	6	31	0.300000	0.70000000	0.5	1.0	51	51	51
A1Z55FISZGOMC7	2	3	2	0.300000	0.70000000	0.5	1.0	51	51	51
A1JG6B1QOQ3AH4	2	8	10	0.300000	0.70000000	0.5	1.0	51	51	51
AAHP5SI5Z5NFM	0	4	1	0.400000	0.60000000	0.5	1.0	51	51	51
A3ARDLC6KTLIEY	3	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A3OYP39J6S4CSF	1	4	17	0.500000	0.50000000	0.5	1.0	51	51	51
A401HW4RAZSR2	1	8	7	0.300000	0.70000000	0.5	1.0	51	51	51
A30Y2EWCJGEU13	1	7	17	0.200000	0.80000000	0.5	1.0	51	51	51
A3QTZ4APZVX6O3	0	5	4	0.200000	0.80000000	0.5	1.0	51	51	51
ANAN3CF77MMQG	4	3	4	0.400000	0.60000000	0.5	1.0	51	51	51
A16UMRK4UTVERP	4	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
AG71XMQGQ2UTJ	2	20	49	0.100000	0.90000000	0.5	1.0	51	51	51
A1G836QEJX40XL	1	8	35	0.300000	0.70000000	0.5	1.0	51	51	51
A3SD3E6FIS6CS9	4	3	47	0.000000	1.00000000	0.5	1.0	51	51	51
AGWQ8QB25XBYV	0	3	12	0.200000	0.80000000	0.5	1.0	51	51	51
A32Y18WU5JG7KC	2	3	2	0.200000	0.80000000	0.5	1.0	2	6	2
AQWYMRMASUDVO	3	5	6	0.000000	1.00000000	0.5	1.0	51	51	51
A24ZEH6X4AJNR4	4	5	6	0.000000	1.00000000	0.5	1.0	10	35	25
A21CAAE8X3KOVD	1	3	5	0.300000	0.70000000	0.5	1.0	8	11	7
A1O9BEDVTRI5JI	1	3	24	0.200000	0.80000000	0.5	1.0	51	51	51
ATBKQO3B1GRTX	4	6	3	0.000000	1.00000000	0.5	1.0	51	51	51
A10CGTF3GZ2V65	3	10	23	0.000000	1.00000000	0.5	1.0	51	51	51
AWSG5DCUAV744	4	6	98	0.000000	1.00000000	0.5	1.0	8	4	6
A6HO1UBMBOZTY	3	4	11	0.100000	0.90000000	0.5	1.0	51	51	51
A3PP8YYMEAAMHM	2	7	3	0.000000	1.00000000	0.5	1.0	51	51	51
A20DNGGAHQMSWI	4	5	37	0.000000	1.00000000	0.5	1.0	51	51	51
AZ09VU36EIHDT	4	5	28	0.100000	0.90000000	0.5	1.0	10	12	14
A3SAU1A0IEYDNX	0	3	11	0.000000	1.00000000	0.5	1.0	51	51	51
A106UZ0MA2S2FO	0	4	7	0.100000	0.90000000	0.5	1.0	51	51	51
A261P36T13YP98	4	6	17	0.100000	0.90000000	0.5	1.0	51	51	51
A2F04CXDQV30VR	0	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
A1KHK2DZOF99ON	0	8	4	0.000000	1.00000000	0.5	1.0	51	51	51
A34I7RTKWED4DW	1	3	0	0.400000	0.60000000	0.5	1.0	51	51	51
AIL4J5XX7Y8HK	4	3	12	0.300000	0.70000000	0.5	1.0	10	19	13
A16GBXDS51J019	0	4	24	0.000000	1.00000000	0.5	1.0	51	51	51
A3O169AQVVY4UR	2	4	4	0.100000	0.90000000	0.5	1.0	51	51	51
A31TPEC5395NO3	3	4	17	0.300000	0.70000000	0.5	1.0	51	51	51
A1PZ0MCL9ZW25Y	4	3	13	0.200000	0.80000000	0.5	1.0	51	51	51
AVOQPXXL459Q5	0	4	3	0.200000	0.80000000	0.5	1.0	51	51	51
A36F9MMTQKDCBO	0	4	27	0.100000	0.90000000	0.5	1.0	51	51	51
A8710RWTFG3IY	3	20	13	0.200000	0.80000000	0.5	1.0	51	51	51
A2AX8V5PKMODK5	1	4	2	0.200000	0.80000000	0.5	1.0	51	51	51
A2V4B7582F4YGJ	4	6	4	0.300000	0.70000000	0.5	1.0	51	51	51
A127F7JRHTDM0D	1	5	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2Q8P1XIH2I0NP	2	5	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1L4GFXNIMA96D	3	9	13	0.100000	0.90000000	0.5	1.0	26	30	27
A3BSLKWTI70WH	0	3	3	0.300000	0.70000000	0.5	1.0	51	51	51
A1ISQ3ZM74GMHZ	4	5	7	0.000000	1.00000000	0.5	1.0	51	51	51
A2B0VG9ZIQ4C0H	2	5	72	0.200000	0.80000000	0.5	1.0	51	51	51
AEN3M6RYKACUT	0	4	15	0.200000	0.80000000	0.5	1.0	51	51	51
A2GR3VV12UFZXT	2	3	10	0.200000	0.80000000	0.5	1.0	51	51	51
A2D41AU29LFKTW	4	5	39	0.100000	0.90000000	0.5	1.0	1	1	4
A2L847N207IETR	0	9	3	0.200000	0.80000000	0.5	1.0	51	51	51
AM3EHV20YJ91P	3	4	10	0.100000	0.90000000	0.5	1.0	51	51	51
A27GF6DTHFBI3Q	4	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A1HJV5IHYTBXEQ	2	3	10	0.100000	0.90000000	0.5	1.0	51	51	51
A336NN57HXAVYV	4	5	53	0.100000	0.90000000	0.5	1.0	51	51	51
A18LHSXQVNNAEY	0	5	43	0.200000	0.80000000	0.5	1.0	51	51	51
ABTDY7MOT11BY	4	4	36	0.200000	0.80000000	0.5	1.0	51	51	51
A3087POU28X66P	1	9	13	0.200000	0.80000000	0.5	1.0	1	1	1
A1PUGP8IXD1BA9	3	4	4	0.200000	0.80000000	0.5	1.0	1	1	1
A3GS7OZXUEW48R	1	20	30	0.000000	1.00000000	0.5	1.0	51	51	51
A3RBQNP8V5K4RL	2	3	55	0.000000	1.00000000	0.5	1.0	51	51	51
A22YBUWSHU3MZR	1	3	33	0.300000	0.70000000	0.5	1.0	51	51	51
A188MS61AE9ZER	0	3	7	0.200000	0.80000000	0.5	1.0	51	51	51
A2ETJW1PNAJYR9	0	4	17	0.100000	0.90000000	0.5	1.0	51	51	51
A3UKWQS8SRW6IO	4	10	13	0.000000	1.00000000	0.5	1.0	51	51	51
A1PHQLBFDVE1OO	4	3	168	0.100000	0.90000000	0.5	1.0	51	51	51
A36BYHZVFZH8ZW	4	9	84	0.400000	0.60000000	0.5	1.0	51	51	51
AKJF4JB6TV90L	1	3	2	0.300000	0.70000000	0.5	1.0	51	51	51
A3VSBJEA4KBGBP	3	20	11	0.100000	0.90000000	0.5	1.0	51	51	51
A3FR4QXW7JF15E	4	8	7	0.100000	0.90000000	0.5	1.0	51	51	51
A3OZCQAVS7NGUN	2	13	16	0.100000	0.90000000	0.5	1.0	24	39	44
A186697K4XKXQL	1	14	6	0.100000	0.90000000	0.5	1.0	51	51	51
APN9PG112AYXJ	4	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A1Y0G1GW6WJ34Z	2	3	11	0.100000	0.90000000	0.5	1.0	7	14	10
AC47IWPO8Z4UA	1	7	63	0.400000	0.60000000	0.5	1.0	51	51	51
A10XULCDFD8VC7	0	10	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2T3ON1EA9VERR	2	7	4	0.100000	0.90000000	0.5	1.0	51	51	51
A3N67LZ7S89MYN	0	3	25	0.200000	0.80000000	0.5	1.0	5	3	3
A1QO3KFVEFYPJG	1	3	54	0.100000	0.90000000	0.5	1.0	51	51	51
A3BL564DYD9MJY	0	5	71	0.100000	0.90000000	0.5	1.0	51	51	51
A2HRYSRE2MMTAS	1	15	3	0.900000	0.10000000	0.5	1.0	51	51	51
A3K18IM154VJ9R	2	16	5	0.500000	0.50000000	0.5	1.0	1	1	1
A10A4M8O47EWXS	1	5	8	0.300000	0.70000000	0.5	1.0	51	51	51
A3684FFQPI7LRE	1	4	7	0.200000	0.80000000	0.5	1.0	51	51	51
AEDMSCIX5E9JK	4	4	173	0.200000	0.80000000	0.5	1.0	1	1	1
A1RLQXYNCMWRWN	4	4	6	0.000000	1.00000000	0.5	1.0	51	51	51
A3TMOO270P4QKP	4	4	38	0.300000	0.70000000	0.5	1.0	51	51	51
AWMBV8N9C1OY3	0	11	22	0.100000	0.90000000	0.5	1.0	51	51	51
A3R88DXQOV6TKE	0	5	3	0.300000	0.70000000	0.5	1.0	5	2	2
A19XMHRB3G4DIR	1	6	19	0.000000	1.00000000	0.5	1.0	51	51	51
A1C78IVZE1PN04	4	3	18	0.000000	1.00000000	0.5	1.0	51	51	51
A17TH0YOIOVJ1N	4	3	22	0.200000	0.80000000	0.5	1.0	4	5	4
A1W30QJ01OVUOM	3	8	27	0.000000	1.00000000	0.5	1.0	51	51	51
A33OXQ0GCNLWQC	2	6	10	0.500000	0.50000000	0.5	1.0	51	51	51
A19A7Y40KRE3D8	1	4	25	0.100000	0.90000000	0.5	1.0	1	1	1
A2S0OCLA202TIH	2	14	96	0.000000	1.00000000	0.5	1.0	51	51	51
A30WCQDBLY7G64	3	6	2	0.300000	0.70000000	0.5	1.0	51	51	51
A2Q1L1DVG9LOOS	0	6	66	0.200000	0.80000000	0.5	1.0	51	51	51
AUIDZ4I9M9S2O	2	3	7	0.300000	0.70000000	0.5	1.0	51	51	51
A1RU64L75RFN3B	2	3	7	0.500000	0.50000000	0.5	1.0	1	1	1
A12F1134XZ5V1Q	3	3	68	0.000000	1.00000000	0.5	1.0	13	8	12
A9KQZB6Q5Z17D	1	3	47	0.100000	0.90000000	0.5	1.0	51	51	51
AYR0DRU48KRMC	0	4	22	0.400000	0.60000000	0.5	1.0	51	51	51
AOIWI5KK6SPMD	3	15	8	0.100000	0.90000000	0.5	1.0	51	51	51
A1FVZY822MPIW6	1	5	21	0.400000	0.60000000	0.5	1.0	1	1	1
A2S4T2IRTTV9JT	4	3	57	0.100000	0.90000000	0.5	1.0	15	14	11
A3AB8VAUQY88VP	2	8	5	0.500000	0.50000000	0.5	1.0	1	1	1
A2VLTVTIIP92RD	1	5	13	0.100000	0.90000000	0.5	1.0	51	51	51
A3I1AO65LBA2O6	2	3	18	0.000000	1.00000000	0.5	1.0	2	1	1
A1ZDQZQ7YSMT1I	3	8	3	0.300000	0.70000000	0.5	1.0	51	51	51
A15Q9YEG1XPEJN	3	20	24	0.000000	1.00000000	0.5	1.0	22	24	25
AJCK6OKNWGIYG	3	5	47	0.500000	0.50000000	0.5	1.0	51	51	51
A2KOOQINUMPGDZ	0	3	11	0.100000	0.90000000	0.5	1.0	51	51	51
ACDNGINX4M4QA	4	3	4	0.100000	0.90000000	0.5	1.0	10	10	6
AMSZXR1PDP3NS	2	4	97	0.300000	0.70000000	0.5	1.0	51	51	51
A28EPFLFDW05C0	2	3	4	0.200000	0.80000000	0.5	1.0	19	14	9
A311TUM28ELG76	2	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
AIKRT1RWLHTLH	4	3	6	0.000000	1.00000000	0.5	1.0	10	16	10
A3N762HD1Y25QV	4	4	17	0.100000	0.90000000	0.5	1.0	51	51	51
A18MVTKTTE8OS8	3	20	11	0.200000	0.80000000	0.5	1.0	51	51	51
A1HLB4YYHBKVEE	3	11	40	0.400000	0.60000000	0.5	1.0	10	9	10
A28MHD2DDY6DXB	1	3	15	0.300000	0.70000000	0.5	1.0	51	51	51
A1L775KXVAPFRC	3	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A1BMXQ0RUGEBE3	0	3	41	0.000000	1.00000000	0.5	1.0	51	51	51
A14Z6D3IRJ23F7	0	8	6	0.100000	0.90000000	0.5	1.0	51	51	51
A7INGAHQIWQ1	2	4	6	0.200000	0.80000000	0.5	1.0	51	51	51
AH9HJFWMRF0U3	4	5	16	0.100000	0.90000000	0.5	1.0	51	51	51
A31G8KZ37SL7BN	1	8	7	0.100000	0.90000000	0.5	1.0	51	51	51
A3LA4U6TFX4MG	0	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A3ILO637M9PLDP	3	3	11	0.100000	0.90000000	0.5	1.0	2	2	2
A3NNFCL3ORBQUI	4	4	2	0.000000	1.00000000	0.5	1.0	51	51	51
A1IGVFP8PYGPTO	2	5	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3P0VX9YFUXO33	4	3	11	0.000000	1.00000000	0.5	1.0	1	1	1
A2WX0LP3O1D06Y	1	3	12	0.000000	1.00000000	0.5	1.0	51	51	51
A3QIG40MRJNULX	4	3	52	0.100000	0.90000000	0.5	1.0	11	15	19
A1NTBF49XJFKNJ	4	4	31	0.400000	0.60000000	0.5	1.0	51	51	51
A14OHJ9ZMITW3O	2	6	12	0.200000	0.80000000	0.5	1.0	51	51	51
A3IUMV0T5KAQMD	2	8	4	0.100000	0.90000000	0.5	1.0	51	51	51
AO9HR7WAPX7PW	2	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
