user_id	fold	history_length	target_frequency	target_in_union	baseline_rank	oof_rank
A311RQP5NEHFWX	1	5	2	0	51	91
A2EF1KIQ7TMPPF	1	3	42	0	51	91
ADMFY78ISE8N6	4	3	3	0	51	91
A3DRJ3P6Q17108	3	4	36	0	51	91
A3MOFEMVCEXJD9	3	3	40	1	51	51
A32W53F4P8XMN3	1	3	15	0	51	91
A2VIX3WXF4HG9T	3	5	40	0	51	91
A39F5YVCRG7QXA	3	3	42	0	51	91
A1J2F47CJVXQ1M	2	3	5	0	51	91
A3610U4ZX0GMEK	3	5	7	0	51	91
A3GMRYV7VAYK5Q	3	20	6	0	51	91
AF7HRUZGFFKWH	2	3	99	0	51	91
A1QCJEFA8WVLFX	0	14	12	0	51	91
ALC4E7M7GSBX5	1	3	27	0	51	91
AD0WUBKBO21KK	4	8	19	0	51	91
A1ID0AUZ7IPWFD	4	5	13	0	51	91
AE305Y6D0M5Z3	1	4	22	1	34	33
A3U8W297D94YPO	4	3	6	0	51	91
A1JEAPSES2HNVE	0	3	25	0	51	91
A1NIVQOOW99WEL	0	4	7	1	6	5
A1SYBZGLBKIEBG	3	3	3	0	51	91
AKKU8XDCEBJCW	2	5	2	0	51	91
A1S7FOMAAM2XC7	4	17	5	0	51	91
A3IVPJYAEA5UYI	4	19	5	0	51	91
AOPKC0MNK7ZPT	0	3	4	1	3	3
AHG1CCYRUKT4D	3	3	8	0	51	91
A3KP80ROO50I4K	4	4	48	0	51	91
ATP8I8FJA2HRB	3	7	11	1	24	26
A10VVD2S6W6ICO	1	6	96	1	6	8
A64FFC3GUM3HJ	0	6	4	0	51	91
A3IPXSKC3C81TX	4	4	26	0	51	91
A1IUKNWXIDKSHK	3	3	26	0	51	91
ANRD6B90QL0FF	1	14	18	1	7	7
A11A7KJ96IPL2E	4	3	7	1	15	14
AXMJUHDQ14MFR	2	3	4	0	51	91
A1JLRLUJ0TYLVT	4	4	4	0	51	91
AQRJSGDDBHYE	3	3	9	0	51	91
A2FRFAQCWZJT3Q	4	7	8	0	51	91
A1ZIUSU06Q2DDT	1	10	41	1	1	1
A1TMAVN4CEM8U8	0	6	27	1	2	1
A17S69E1UBCTXT	2	9	5	0	51	91
A1HIFXTGJ9WLRQ	3	3	13	0	51	91
A33HHVIK37ACJV	0	7	7	0	51	91
A2LZQ1DLLNNEI5	0	3	8	0	51	91
A3W43ZV9NIVHCE	2	13	76	0	51	91
A1RGHQ7MGULXY6	4	3	6	0	51	91
A1LTAE57OUG57Q	3	3	3	1	10	9
A1WASI8NYK0JD8	1	3	57	0	51	91
A30VX4D16Z2K2T	3	7	15	0	51	91
AW3J27FO8LI5X	0	3	19	1	51	55
A3FSQZ9X6AGZV1	1	4	23	0	51	91
A16Y3UO4ZDFTYI	3	7	39	1	51	71
AMU6SNQZDP8X6	3	3	10	0	51	91
A2ZZKX3Y3I568N	0	3	12	1	7	8
A2R1HUYHXV7H18	4	11	44	1	9	9
A3I64CVN1BSX2U	2	7	78	0	51	91
ASQ13NMZ4CN9	1	3	78	1	12	13
A198M311Q3VRYF	3	3	12	0	51	91
A3OUD5IR7I1OMP	2	3	94	1	51	70
AQMFN04LKJSZG	3	10	6	0	51	91
AE88D7OM7YU99	4	3	8	0	51	91
A2P2QJXEQU5BIM	2	14	3	0	51	91
A1AK8KQE5TF6PL	0	5	131	0	51	91
A18OISXM4QMDZR	1	5	9	0	51	91
AAQSCOVTELNFK	2	11	22	0	51	91
A39E4C7YVVQ02F	2	4	29	1	2	2
A2FOKTH7IZX388	2	4	3	0	51	91
A1OMHUU58XHQNG	4	4	20	1	51	53
A14H0IMLKU6JDI	3	3	17	1	15	15
A2EQAC7C8VYYW1	1	4	92	1	1	1
ALFM6GEX9O328	2	10	106	1	2	2
A258QXXOWJPD36	1	4	10	0	51	91
A2IB3CUVPRE28M	1	15	48	0	51	91
A1NEXTFG5ETAPG	3	3	10	0	51	91
A2R4AIJZR65WFG	1	3	10	1	1	1
A2QGWQMRN4ZVWE	1	5	47	0	51	91
A1L39B3I6KC7M2	2	9	8	0	51	91
A3TQVG5GIFYF09	3	11	20	0	51	91
A4HV1JDH6VNMG	1	3	3	1	4	4
A43VF9NNHSLKJ	1	5	12	1	12	11
AH2D50XVHS58K	1	3	17	0	51	91
AOEDWQLH2WKKW	4	6	21	0	51	91
A147EYWRKJS1FX	2	4	5	0	51	91
A3KNBKMRSEF8RR	2	3	6	0	51	91
A386OYK6OGHL0V	0	4	10	0	51	91
A2TL4UYN59BTHJ	0	6	8	1	17	16
A2IDWRDTG8JZ9P	1	5	8	0	51	91
A2CZ1AWGST5V27	4	5	9	0	51	91
A1DPI29V1065L9	3	8	4	0	51	91
A14PEOCWVVO7KC	1	6	11	0	51	91
A30RVAYZZTRYRT	3	3	33	0	51	91
AEK5GOE7UFP2P	2	14	103	0	51	91
A2ZVT758IE0NAW	4	5	4	0	51	91
APR28O39POBPG	2	4	6	0	51	91
AQYY2OH4BRCZG	2	4	31	0	51	91
ANYX1D5SG0MI7	0	3	10	0	51	91
A3L8N3AEMZKAL6	2	3	19	0	51	91
A36ZZM8MREDUSX	2	3	11	0	51	91
A23MN2IWVDF8KB	3	8	4	0	51	91
AZXM9C8F8H191	1	3	88	1	6	6
AOA7DLVR783CM	4	12	5	1	51	36
A3RJQ63HTSKS1I	2	4	28	0	51	91
A3CNH1B178EVDL	2	3	27	0	51	91
A290LMHV0644I4	3	3	5	1	1	1
A1P9UHDB7BG01K	2	3	5	1	6	6
A5EG4HAKPXFTU	3	20	1	1	15	14
A2GR3VV12UFZXT	3	3	10	0	51	91
A1KPRMCJQKSK93	3	8	59	1	10	12
A3DR8L4TB0O72D	3	4	5	0	51	91
ANA0OKW09E5NH	2	3	5	0	51	91
A3LY22GSY2UMMQ	2	3	82	1	15	18
A2AZS45NWB45A6	1	4	5	0	51	91
A1AWL9JASMG904	2	14	1	0	51	91
A2AV37AKRQZSYY	1	12	9	0	51	91
A2RN2AO4BE6F4K	2	20	1	0	51	91
A3UTY0T2HUKAM0	0	5	4	0	51	91
A23J1T1KQXCWI5	2	3	25	0	51	91
AO8ZU7Q93AL89	4	3	4	0	51	91
A20NAN7TTY8YKP	4	4	4	1	1	1
A1MJCGOBHAQQ8M	1	3	6	0	51	91
A2HZTFOV31S9YI	2	4	17	0	51	91
A3PNBZ60XRKZFP	1	3	28	1	1	1
A2MPGS3ZKMXCWX	0	4	6	0	51	91
A19OGW5YP7JSSG	3	4	139	1	21	31
A2BKEPCQ2KX8PH	4	4	7	1	6	5
A3QVL5E4A109WF	3	3	34	1	16	15
A3NHV6YT1VGBRB	2	5	23	0	51	91
A1NDMT8OW1ZFOK	0	5	9	1	10	10
AZ0JDOA57EG4C	0	3	4	0	51	91
A27H3QBHFYCNBT	1	7	31	1	1	1
A2B3QTNPR6EFDO	4	10	16	1	44	42
A2F6L2R2LE54F4	4	7	9	0	51	91
A1EMN4T3ROJDOO	3	10	4	0	51	91
A3BUZHZ3GGO05R	3	3	33	0	51	91
ARSQ2F9U315WG	1	15	18	0	51	91
AYSOWWV5JAF6Y	2	3	4	0	51	91
A7VXS9CCGHMNS	3	4	23	0	51	91
A3V2EZ6MA32FF6	1	13	4	0	51	91
A3CNBO3RDKDLKS	2	3	4	0	51	91
AM7U4FXXNE02I	2	3	11	0	51	91
A3C1M6G8UR2NSN	2	15	11	1	41	81
A5S660N2YVLNQ	2	16	6	0	51	91
AINFL2SCTGYVO	4	6	15	0	51	91
A1H9UB8RB29KBK	0	5	3	0	51	91
A28HE4C4MTNO9B	1	4	41	0	51	91
A2BPKD195JZ504	0	6	7	0	51	91
A267S325EQ7B44	2	3	1	0	51	91
A1YR4WCADNXMG3	4	12	3	0	51	91
A3TR31GHIZQZXI	2	4	30	0	51	91
A1WGNNWLKWTJ10	1	3	41	0	51	91
A3AR7M5DNJUZGF	3	3	13	1	4	4
A1KAUAZIYQ6FRV	3	17	127	0	51	91
ALJYD7XKFVZDU	1	3	4	0	51	91
A2WOG5VHHLMSOD	3	4	8	0	51	91
A34LNM3QX070HL	3	5	2	0	51	91
AJKSHJAEPN5QP	0	3	5	0	51	91
A3E7165F02E2VQ	1	4	4	0	51	91
A3VFK4J8M70O9E	4	6	10	0	51	91
A31NH7UDTWFJJ5	2	3	125	1	37	80
A3EDQOXFO4PR70	0	18	7	1	17	17
AHCCS3K5AWUEK	3	3	10	0	51	91
A7TY77HY9RMCW	2	5	23	0	51	91
A2RY11QR4J8N27	0	3	9	0	51	91
A2MO7B50WY61H5	3	3	29	0	51	91
A2IYZN1QWVX9I3	4	4	14	0	51	91
A3RY92VWOYZWA5	0	3	11	0	51	91
APWJBRQ3MICHL	4	4	0	0	51	91
A1444X9S5NG532	4	4	25	1	7	6
A2N0TE0ALU14HZ	0	4	12	0	51	91
A3U0TIW66DO7EU	3	3	21	0	51	91
A31WUERWT46IKN	2	3	3	1	2	2
A2013X1OLSB1O9	3	7	11	0	51	91
A3NV17B17PFB7G	2	4	24	0	51	91
A1ON0XJTT1A9D2	1	5	1	0	51	91
A1TDE1JDJYPRLR	0	4	11	0	51	91
A1A4O0SX4EC3SD	4	7	10	0	51	91
A1UO6YPBR6WO9T	1	5	8	1	1	1
A1MFIL5GZYN14H	4	3	7	1	1	1
A1TEE9HYXCS5IB	1	3	9	1	1	1
A1BV0Q19807NU1	2	3	6	0	51	91
A3N0BDO156E3FZ	4	4	38	1	1	1
A33BIN0VIKPF3A	1	10	31	0	51	91
A10R8DNMRWJURI	3	3	38	1	51	71
A18XYVCNR720UC	0	3	24	0	51	91
A2FEHW3R2O6AXQ	2	4	22	0	51	91
A1B0N7WV5RR9VS	4	8	14	0	51	91
A3G50AHS8H7FYV	4	7	31	1	30	31
A2GSZ4ASQZQDNM	2	3	71	0	51	91
AWZDP3WYBUY88	0	3	4	0	51	91
A2I06ZOE75TG07	0	6	10	0	51	91
A2BFIYZYNK54QX	2	20	2	0	51	91
A29TIA5LX5QTRN	2	3	4	0	51	91
A1Q6MHDUPNV6P7	1	20	3	0	51	91
A3R7ATFBOPRY9F	1	10	9	0	51	91
A37DAH9QFQ99X9	4	5	4	0	51	91
A1J8N705ALHIQM	1	7	12	0	51	91
A30H2335OM7RD6	3	20	8	1	1	1
A17CP110C6E9KF	1	5	61	0	51	91
A4BQ2SDKTTREY	4	3	10	0	51	91
A2H7V2MLZRF72C	1	4	3	0	51	91
A2DET9JHJLY3RU	0	8	42	0	51	91
A1452LJGS58DPC	1	3	22	0	51	91
A15P6YW0LNA8S7	1	20	173	0	51	91
APPCJX62WKIIP	0	18	8	0	51	91
A2UEB48LAWFUCW	4	20	43	1	2	2
A1S6ONDYQTBUJP	1	3	6	0	51	91
A1BYMJ1L55TR74	2	12	25	0	51	91
A10JPZAYDGFHEV	4	5	39	0	51	91
A31NH0PX49T33Z	3	7	19	0	51	91
A2LIYB1OCNVR48	3	9	11	0	51	91
AS3J36EQ4AJGG	4	8	79	1	51	58
A3P98Q692XW2BA	0	3	8	0	51	91
A2ZBV3JLSMVIPZ	2	4	27	1	46	80
A3I3CQ0Y9472FA	2	14	62	0	51	91
A2UVNSXEH81C43	0	3	3	0	51	91
A5L8L4IQTDNAS	2	3	8	0	51	91
A1ZM4RXUG1JJVJ	2	3	3	0	51	91
A2BSAB56O2Z9L4	0	3	2	0	51	91
A1ZUYN5EHSQYD7	4	8	11	0	51	91
A3DOQB5QHBBD5Z	2	5	1	0	51	91
A27C84PT7QTJDC	2	4	32	0	51	91
A1EUJS2PJGL6M	0	6	3	0	51	91
A8CB64AZ54O9F	4	3	11	0	51	91
A2PDKNX2Z5G3V6	1	4	12	1	1	1
A27XBASSM1KTX9	2	15	8	0	51	91
A1O8BS2HKE5Y0O	0	4	39	1	24	25
A1LHCUV1YEFCDV	3	7	23	0	51	91
A3KPDWB8U4F6CE	4	5	21	0	51	91
A1NZB3Z9D06DG5	3	7	5	0	51	91
A2QCTTDREL66ZR	4	7	5	0	51	91
A3PV7SBJWP9YF1	0	5	41	0	51	91
ACZPM336YREP7	2	4	6	0	51	91
A1K4ADS4V3A0I0	0	3	8	0	51	91
A3KXOJMZWM00B3	0	3	82	1	2	2
A27R2V3WLS43LP	4	7	2	0	51	91
A16VJB1IRP9FIG	0	3	15	0	51	91
A18JF0T0GOCORW	4	6	1	1	6	6
A2YFJ7B70DQM26	4	7	7	0	51	91
A8RJMB9HCVFKB	0	4	27	1	47	88
AM78WFHEBDBGM	2	4	19	0	51	91
A2FGNME176UIN7	3	3	29	1	51	48
A17OYO2M5TMZF8	0	3	6	0	51	91
A28Z16OAWF35MT	0	10	9	1	40	35
A2SRJ900P3AG73	0	4	5	0	51	91
A4939U7UXVBWT	1	3	10	0	51	91
A3N0KFDA9418YI	3	4	9	0	51	91
A268WEGB97ZROU	1	4	76	1	3	2
A3D8XQGYC6OXP5	1	3	21	0	51	91
A13IOZ7HIE7MJ7	1	6	4	0	51	91
A3K4L7GNB0Q3BM	2	4	6	0	51	91
A2Z7OURYSAHVBF	1	18	10	0	51	91
A2DPYMNI2HCIOI	2	6	12	0	51	91
A2FJ43KTLAKP50	4	7	12	0	51	91
A36CRJB8DW6L9A	1	5	41	1	6	6
A2TYQWCZEVZRN3	0	7	83	0	51	91
A24GLGYAACF71W	2	3	16	0	51	91
A3NE7BWSEOHIWJ	2	5	24	1	51	51
A2LRHNBD6D65HZ	2	3	9	1	30	28
A2R2AUVO2O4DV6	3	4	5	0	51	91
A23JCH990R4FUI	1	5	6	0	51	91
A4YYDUZOTPTIX	4	3	12	0	51	91
A27594B94MW2I1	1	3	3	0	51	91
A2TY9KJ0B5LI0P	0	9	8	0	51	91
A2X3Q9RROTP6IH	4	5	3	0	51	91
A3GP23SELJPQTY	1	3	4	0	51	91
A3I8CDF4MKBJA8	3	7	56	0	51	91
A24SSUT5CSW8BH	0	15	7	1	45	79
A1FUIG2K1XRN05	4	6	39	0	51	91
A6HHN1BJB7PDO	0	3	32	0	51	91
A3EEYLPIB8A6VI	2	4	88	0	51	91
AOGZNG51URCE7	0	13	9	1	15	15
A2J23EMHV1BNZE	4	3	5	1	6	6
A2B9HOG5EZJ8PE	4	3	9	0	51	91
A1H0HI1DFYEUMW	4	6	2	0	51	91
A2MN9Y4DDTU66P	1	5	8	0	51	91
A12C3UTX5JGAMU	3	3	6	0	51	91
ADF9WBZW6PQM3	0	4	5	0	51	91
A69TA845GUQAF	0	5	9	0	51	91
A30M15FQ03950H	3	3	21	0	51	91
A9QYV26DWB333	0	3	5	0	51	91
A2LOJXM3GUZKSR	1	4	15	0	51	91
AT3MEONXRRZQA	3	4	12	0	51	91
A1T87B21VNGADN	0	3	22	1	12	12
A28973L3OU3OVV	3	3	4	0	51	91
ATVZ4V3LWF6L1	0	4	25	0	51	91
A2SEOSNVLYZRVX	1	3	7	0	51	91
A3C9PRD9U8Y4CU	4	4	20	0	51	91
A3JWXS85X4WDXS	0	3	8	1	3	3
A29UPNOI1ZFG08	2	4	101	1	42	70
A2A08GFVHJJ47L	2	4	15	0	51	91
A1GCGLDIX0CPZG	3	3	15	1	35	35
AAXJU3LXVF322	1	5	31	0	51	91
A2B7O0F7YVUM38	2	3	11	0	51	91
A2WP8B9T3X61P0	1	3	21	1	51	57
A3N1F3CLW6XPEV	1	6	1	0	51	91
AKJT79JS1WHC0	1	3	6	0	51	91
A379JQOZZC8JNW	2	4	22	0	51	91
A2WOBCTR82WDAH	0	3	10	0	51	91
A1FER4S6HTVILN	1	3	15	0	51	91
A9NFFAZF3LIB2	0	14	12	0	51	91
A21FDAQPYSDQ2A	2	3	45	0	51	91
A2JJLWP0GNGSL9	0	6	125	1	49	88
A2U83VDVJMAB2U	1	20	0	0	51	91
ASXYJ4JSZCBRI	0	7	168	1	51	80
A1QTM7NWYL49X8	1	7	72	0	51	91
A1ARX3DKJ88P9D	1	13	54	0	51	91
A3ETNS9H2MOHUZ	2	3	4	0	51	91
A13QQN9O57I2HO	3	9	6	0	51	91
AYEC4VDQGC8H3	0	4	92	1	51	70
A12QYV3ARZX9TA	2	8	9	0	51	91
ALYYY88T4IYJS	2	3	58	1	51	57
A1JA8FF3F7M00U	2	4	52	0	51	91
A31I8YI40724WU	3	6	7	1	51	45
A3KFHCZ5ASC9IG	0	8	92	1	48	88
A38OWH1J5MKDZZ	3	5	14	0	51	91
A3RYSRBRTZB0JD	4	13	17	1	51	56
A228D80VQ4EKMJ	0	5	94	1	18	22
A2ILEFMS2AIITR	0	3	58	0	51	91
A1CQSMS4KPL2R	4	4	33	0	51	91
A2WI3UMYRDJDD6	0	3	6	1	1	1
ATDFDDLJ3YVOC	4	4	71	0	51	91
AFLV63R5Z5U60	4	6	21	0	51	91
A3CF1S77BYVFCE	3	4	8	0	51	91
A2BY0R17DVAR62	4	6	3	0	51	91
A38CMMSZPWD9UL	4	5	3	0	51	91
A17MLJOM4OBVB3	2	3	28	1	28	39
AN6OX1V2YV0DK	2	3	12	0	51	91
A12ENBT314RFXR	0	6	70	1	10	10
A388EYMZC466UW	2	6	14	0	51	91
AMJLUVC38PVWE	1	3	215	1	51	80
A3JEP8LHMGRMNH	1	10	3	0	51	91
AMS1ZUWHNXOZ2	3	4	2	0	51	91
A2NYHXSYSAKGI9	0	4	6	1	13	13
A2MRRVSFSIC9XR	1	3	9	0	51	91
A1L2UD4YJIVHKM	0	3	36	0	51	91
A1D8J2W4FKUR90	2	4	36	1	10	11
A1Q5I46ZKWRS3C	1	3	3	0	51	91
A394ODETD69NJP	3	5	19	1	22	24
A2ALMW6CSEEFBE	1	20	29	1	51	78
ADQMHQ1ZHAG6X	2	3	3	0	51	91
AZ7JEZZW830HX	3	15	15	0	51	91
A2FP7NVTALD7FT	2	9	33	0	51	91
AJTL2FRMIOQT4	3	3	41	0	51	91
AOXBE7OZY3GEJ	4	4	31	0	51	91
A3ENMGTFYQVTHB	3	20	7	0	51	91
A2ZXTFYBCBZSRH	3	3	6	1	1	1
A3132JOAMYZ3GT	2	3	33	0	51	91
APRMX3QK8NCQG	2	6	1	0	51	91
A32Q726D4KHNHH	2	9	3	0	51	91
A36N6W82K3X283	1	3	5	0	51	91
A34V85C1SK8KNX	1	5	3	0	51	91
A31ZGMY52UJ0FA	1	4	92	1	18	24
A1RW8298N7K6JM	3	14	2	1	6	6
AKFOHJ9R66KUN	1	3	6	0	51	91
A1H2BU215K551Z	3	3	6	0	51	91
A14N3XLSXIJFSG	1	4	55	1	51	57
A1STQ12KF7JMJ4	2	3	29	0	51	91
AJCK6OKNWGIYG	4	5	47	0	51	91
A32U5ABXXRK8K6	4	9	36	0	51	91
A3UIN2RZFBHOWU	2	3	5	0	51	91
ACU5O7XF3T6JF	1	10	11	0	51	91
A2WHU9ZLS33A6W	2	20	3	0	51	91
A58E4MPFSAHOG	4	3	14	0	51	91
AS2U1NVQXDQLU	1	3	7	0	51	91
A27VARPUWXF4Q9	4	4	6	0	51	91
A2D47DBT5K6NGH	0	6	11	0	51	91
A37IOOK9CVRBND	4	3	6	0	51	91
AAUTQ42VXF4S9	0	5	96	1	36	79
A2CBYJDTC6TT1I	3	4	37	1	31	29
A29RHXL9SG6Y6Y	3	4	6	0	51	91
AZXEHGPNOO87I	4	3	42	1	28	28
AU4T575EPA0FQ	2	7	92	0	51	91
ATZJNEXX7LWD3	0	10	24	0	51	91
A9WCOZTW6FNY	2	5	4	0	51	91
AUQ814GTDM07J	0	6	13	0	51	91
A2BIMFRYLC506B	0	9	6	0	51	91
A2PU94CPVXMHPW	2	3	59	0	51	91
APDPA11IZPYLN	1	20	25	0	51	91
A1FYE5YANN1QPS	3	3	4	0	51	91
A1ZQTOILE2R1S6	3	3	11	1	30	24
A2C5968KLEBCJ2	2	5	4	0	51	91
A12OIOZHEY1YEY	2	3	4	0	51	91
A29MJ509ZST8JV	0	5	3	0	51	91
A37EPXF4FM75FK	1	4	8	0	51	91
A2QDL2D6H7TDGB	3	4	23	0	51	91
AUTJV24IU9LGQ	3	3	36	1	1	1
A2E0952ETT33TV	2	5	10	0	51	91
AEZ4SFREJG6WY	0	3	7	0	51	91
A1HFG50HXQN9W6	0	4	1	1	2	2
AUAX1QWUCYKSX	2	9	52	1	51	78
A1L8YTICTVN5	1	3	1	0	51	91
A28SSGM360CRIE	3	3	88	1	51	65
A19NRLFY57CQNK	2	3	10	0	51	91
A33D9DE0P9BJLM	4	3	3	0	51	91
A1OS4KPCCWY936	0	18	1	0	51	91
A12ZEEPGCIK8MB	0	3	4	0	51	91
A1L105W147CBUG	0	5	30	0	51	91
A13JLK9XHEWA7C	0	3	30	0	51	91
A3A3PDACMX1XJ7	4	4	2	0	51	91
A1G76710K1HON	2	6	10	0	51	91
A1I3SGC074Z519	4	4	8	1	51	60
A3I86S8NQQ3V4V	2	11	2	0	51	91
A2F1G2IKVW6610	2	3	0	0	51	91
A3PJKCHFP33XR4	4	4	5	1	11	9
AW4ARFPWOF371	3	3	125	0	51	91
A272D4VBDBU81W	0	16	10	0	51	91
A29I99MSGLG6BW	3	3	5	0	51	91
A2JPE79UVDUFZN	0	3	5	1	51	50
AZY10LLTJ71NX	3	5	9	0	51	91
A3L9SREX2RUB7X	2	4	4	0	51	91
A3V5F050GVZ56Q	0	20	2	0	51	91
AZ1O9M3N835QB	2	3	12	0	51	91
A58NAOOE746J6	0	4	12	0	51	91
A2RZCIHN8GHZ0T	0	3	130	1	11	13
A11VTE7VOP88LD	2	3	155	1	1	1
A1AD6MIH2DPVPE	1	3	1	0	51	91
A23GJAUWMQNFBS	0	3	63	1	15	16
AT9U5ZE5OO84C	4	5	36	1	1	1
A2AZFUL3DYEYIO	2	4	19	0	51	91
A9RTRKZM3IEOY	0	4	29	0	51	91
AQYFFPKNG2BDI	1	3	2	0	51	91
A33RQPZKGE2DZ4	3	5	2	1	37	32
A96K1ZGW56S2I	3	8	49	0	51	91
A3ISL8X364RP1P	4	4	13	0	51	91
A2NXAV1SNXWA9H	0	11	36	1	51	69
A3A2AVD40MO6QT	0	7	5	0	51	91
A2M87ULJS7K5TQ	1	3	12	0	51	91
A3SMV35531YME	0	11	9	1	18	14
A35C8LTB9MQQIT	4	6	2	1	3	2
A1TWNRDFBFR7CG	0	4	31	0	51	91
A2BGZCNY34OGYT	4	3	17	0	51	91
A3K3SE4RK846WO	1	20	36	0	51	91
A31AWEIVISCK98	1	3	5	0	51	91
AJND8CKPNXSCX	2	5	24	0	51	91
A19PPMZ6D4XQ58	0	3	11	0	51	91
ADLZJAODZKPO5	3	3	5	0	51	91
A2XG8I7VV2AUQG	0	4	10	1	2	2
AAWDEBT6E3YA6	4	8	41	0	51	91
A3N3WE6U6N794O	1	4	5	0	51	91
A2CUZHOYJ5CZSQ	4	6	5	0	51	91
A3IK4LVT9OD9LH	0	6	41	0	51	91
A3BCBQCV55GRHF	2	4	14	0	51	91
A2P79GUHFD1FQV	1	5	1	0	51	91
A311QT2NYDS6UD	3	3	11	1	1	1
A8S9JJW7EWHN0	2	4	4	0	51	91
A1GVKTAGT80WRE	4	6	5	0	51	91
A2QWE62XXV238J	1	3	6	0	51	91
AMAGXAB28XNEM	4	3	14	0	51	91
A25NIMVKCYWQZ5	0	4	44	0	51	91
A2UGGWDWEF1TMW	2	4	4	0	51	91
A9JBDVICSSLKA	3	3	39	1	25	25
A2L2RRFO49B95B	1	4	18	0	51	91
A1ZCE3W3GB3UR4	0	6	5	0	51	91
A1R674BJHYLRBJ	0	3	14	1	8	7
AJIDXEZLN2A0Z	1	3	17	1	6	6
A3VIWOHYD0QG5N	1	3	4	0	51	91
A1NFEUP4CKS9TQ	1	4	27	0	51	91
A28ZJHH3V1J6NG	2	4	94	1	3	3
A1T3A9M7WSR48A	1	6	4	0	51	91
AJLHI7GZABZM4	1	5	1	0	51	91
ANPYYI1YUID1B	4	3	6	0	51	91
A3IFTXSHTCG3VK	2	3	4	0	51	91
A2O9CRAKMB1R2V	0	12	16	0	51	91
A3GDWNHC7Q8R4D	3	3	22	0	51	91
A2D4HV3HGEEA74	1	6	9	1	3	3
A1TP3Y50PSWD8Z	2	5	14	1	2	2
A23QIRLKD9KKPT	2	6	4	1	29	48
A3KOWY2QU7YQ96	0	4	6	1	8	6
AFPJRABKSYWY1	3	9	3	0	51	91
A1VDYJKT9SYUGX	4	4	23	1	51	62
A1GFEOPOV6ALCR	0	11	31	0	51	91
A2ZUYKW78KFFSD	2	5	4	1	30	23
A15LK8DSFQZZ52	3	8	9	0	51	91
A2G3ZUQ89J1XM5	0	5	8	1	15	15
AMGW8SB0S2B72	1	6	7	1	18	19
A234HXDATOAYEY	3	20	14	0	51	91
A3PHLY89V2R1W8	4	4	9	0	51	91
A2OIGPPBTR65MR	1	17	6	0	51	91
A32YAA2PHHDI56	3	9	5	0	51	91
A1R6E48W5J42Z	4	5	6	0	51	91
A6JLART1F4CI	2	3	5	0	51	91
ATCC0INFYE0U0	3	10	15	0	51	91
A21BVL7PKG9BX8	1	10	19	1	51	48
A1YTDEXE0IV1J2	3	5	130	0	51	91
A1Q6X7176U80ZW	2	3	11	0	51	91
A28OB1QLXN5BM6	4	20	30	0	51	91
AURWQH1ZTB2TC	4	10	32	0	51	91
A2T42N6MVFL00W	2	4	6	0	51	91
AVJZB6FXKZ00Y	2	10	17	1	34	34
ATJW09WVN7DGQ	4	17	5	0	51	91
A3Q6M7OHUW5HM4	4	11	25	0	51	91
AT8G8H8OJWB73	0	3	19	0	51	91
A24IHOXMJ0I4NC	2	4	8	0	51	91
A1S8CFR76P3GLX	2	3	23	0	51	91
A3SH6AOQCISTE7	1	3	18	0	51	91
A185O1OKRT4M8	4	8	79	1	51	71
A1NTJJASB7MFQ9	3	5	10	0	51	91
A1YK6B6AK9KLDJ	4	3	4	0	51	91
A17IV1N1MW8NF0	1	5	3	0	51	91
A1SZEL6IRE25TK	1	3	5	1	51	38
A2SGIRFEJL82G5	3	4	8	0	51	91
AEQGQSTLRZULX	0	5	36	0	51	91
A13KA0HSAV9RQY	3	3	4	0	51	91
A1CRDU3Y94LMWY	2	4	173	1	15	15
A3AQVF105Q2QOW	3	5	9	1	51	45
A161551RD9VLFO	2	3	15	0	51	91
AL20VO1ILY171	0	3	52	0	51	91
A1PO5M2023Q8Y6	2	3	127	1	6	9
A2O38JJBMJZ31A	2	4	4	0	51	91
A23BAB3A915J9C	3	3	33	1	11	11
A2115TU6Z791SN	1	4	34	0	51	91
A2A3HSIX1PDOM2	4	4	36	1	51	41
A3DK6M48M3F2DZ	0	7	2	0	51	91
A1UFS102R7NVII	2	5	7	0	51	91
A2NC23RL8SVGAL	1	8	1	0	51	91
A32EBQDMOPEJHE	1	13	8	0	51	91
A2CYT9U1RJ84KT	3	3	18	1	31	32
A2X6WMYTYRE130	1	3	27	1	5	5
A14TD41I1VY0J9	3	3	9	0	51	91
AAOPX9PTTOP3G	4	3	2	1	18	15
A3J4LKULGYLSLC	1	3	23	0	51	91
A810PNCBZXIYJ	2	6	215	1	10	10
A34SNZBKTK3U1Q	0	6	19	1	51	58
A3P88K8S1G62UM	2	3	2	0	51	91
AKI4TI3W1CON9	1	5	33	1	21	17
A25XAPQXT5GE6X	0	7	6	0	51	91
A316E87D0B9MQW	1	5	1	0	51	91
A1DNDQ5JRIJ63R	0	4	4	0	51	91
AA9FJOTLOAS1N	3	5	2	0	51	91
A1LNYS2NCFHJW	0	3	34	0	51	91
A13VY3TTFNPM41	2	3	2	0	51	91
A1UGX53S8ZKSGJ	1	7	3	1	4	4
A1VRVG55O2GO17	3	4	17	0	51	91
A1B6QAAEE9VDIN	3	10	22	1	51	61
A2634JOO2GPFOR	2	3	92	1	1	1
AKAZZ36OZ1KZ5	0	6	106	1	51	63
A3H79D2ZEFRG8P	4	4	26	0	51	91
A2MPXY7EIKPIJN	1	8	9	0	51	91
