user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
ALBJMR0AL4X9Q,fit,0f84b10cab1bf658ff99e0e701ece4aecbef2b5118d15b3c2c2e0716bbaead15,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,187.0,62.333333333333336,0.6558041402937059,0.4365482233502538,223.0,88.0,1.6350915928128096,1.0986122886681096,0.6666666666666666,5.0,-1.1084553003311157,-1.2370082139968872,-0.12855291366577148,0,0.12670543651763913
A6HXQP526K9W5,fit,0f85eac76ce8f1e1bbfc10b995179fe7d59f362f3e18da01f0e331d6d4b7f771,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,48.0,24.0,0.8208955223880596,0.6417910447761194,149.0,58.0,2.350240182896208,1.6094379124341003,0.5,5.0,-1.9681918621063232,-2.387712001800537,-0.41952013969421387,0,0.18482467188807394
A1LGK59VMYKLG3,fit,0f8630b87bd7fc1921daeb5952766691c448c6f6f61b79f3e2e4fb379a324a67,6.0,127.0,21.166666666666668,34.0,1.0,0.6666666666666666,115.0,19.166666666666668,390.0,65.0,0.6639304052134096,0.37610619469026546,513.0,176.0,2.5719118585645946,1.6094379124341003,0.3333333333333333,5.0,-0.6919573545455933,-0.594477653503418,0.09747970104217529,1,0.12133491558992278
A1IT4KXVKCGH86,fit,0f885dd8baa900ddd19d825bcc2d7eada16a7763cd3adbd1ef30a1ed9400ee5b,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,160.0,80.0,0.5180910905461804,0.5149700598802395,172.0,58.0,3.9764833954615657,3.58351893845611,0.0,5.0,-1.413282036781311,-1.6547067165374756,-0.24142467975616455,0,0.1900052669976991
A14NYU9YYWBI7J,fit,0f9192de51ab0ba69514c75b6b568664ca8cc8cfa6156e370566f8e9dcb0973a,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,113.0,56.5,0.6102571830419932,0.5379746835443038,171.0,58.0,1.791759469228055,1.791759469228055,1.0,5.0,-1.1480741500854492,-1.340436577796936,-0.19236242771148682,0,0.1464157821133079
A27DE92CX538PS,fit,0f987326c89891dd04deb8cec8aea462e4a2f1196e0b55bf74005e1af66e82bc,3.0,18.0,6.0,13.0,0.6666666666666666,0.3333333333333333,18.0,6.0,18.0,6.0,0.937913937913938,0.8686868686868687,248.0,87.0,2.912377203927166,1.9459101490553132,0.3333333333333333,5.0,-1.167487382888794,-1.2006542682647705,-0.03316688537597656,0,0.1903835082668232
A3H4TIVTTA5IBB,fit,0fa25b72a0d7ca3e323e539c110cdca775c05b6aebd1f45974b70cda56f6bb8a,5.0,70.0,14.0,33.0,0.6,0.4,62.0,12.4,145.0,29.0,0.8169143155402697,0.4725274725274725,395.0,146.0,3.461476386873725,3.1780538303479453,0.0,5.0,-1.8057348728179932,-1.5098565816879272,0.2958782911300659,1,0.16427619644980213
A3GZ8KHONLIEIA,fit,0fa7633ec1047be8a24fedfe8c022a4c8fc39363ceb2309f351eb2457e4194ea,4.0,116.0,29.0,33.0,1.0,1.0,104.0,26.0,206.0,51.5,0.651849193682639,0.5088757396449705,344.0,116.0,3.58437481056899,2.6390573296152584,0.0,5.0,-0.36157435178756714,-0.7323566675186157,-0.3707823157310486,0,0.14341402572823103
A2LB4FLRZG6CUV,fit,0fab1f3e3259d60ff346cf19c3ec42d53f123a14339c049d12c1993a0dbc9701,10.0,253.0,25.3,34.0,0.9,0.9,229.0,22.9,736.0,73.6,0.624183646007607,0.273015873015873,827.0,293.0,3.244261025028964,2.6390573296152584,0.0,5.0,-1.08281672000885,-1.1778638362884521,-0.09504711627960205,0,0.08967584840913564
A3OJJN11RPR1EL,fit,0fada0bbbf0eb2e6eef52fdba69c98a85f484413e914282cb907b720ef6bb703,4.0,73.0,18.25,33.0,0.75,0.75,69.0,17.25,593.0,148.25,0.6893428065798739,0.13458528951486698,307.0,116.0,4.170937804945918,3.4657359027997265,0.0,5.0,-1.61480712890625,-1.5914819240570068,0.023325204849243164,1,0.1765625148973329
AYNRALJ4X1COS,fit,0fb8652b59fb329427b9556b1e55644de19a90ae70eaa4bd9d914a66ed1c448f,14.0,285.0,20.357142857142858,34.0,0.6428571428571429,0.6428571428571429,257.0,18.357142857142858,1739.0,124.21428571428571,0.659264315425351,0.1048780487804878,1045.0,410.0,3.434443592793182,1.791759469228055,0.07142857142857142,5.0,-0.9427685737609863,-1.1149095296859741,-0.1721409559249878,0,0.17959846411510488
A23TGI02RB7JC,fit,0fb98bbb2f31b741a03f484593ed3f859cd74065ecbbcdc3500547ffac5879cd,20.0,480.0,24.0,35.0,0.75,0.75,424.0,21.2,1586.0,79.3,0.6231531704508909,0.28135593220338984,1574.0,584.0,3.4360645232631404,2.3978952727983707,0.0,5.0,-0.6380316019058228,-0.6547025442123413,-0.016670942306518555,0,0.08395561879905289
A1ZLD0S18W9OK8,fit,0fbd9730d1ff5fb32bf0f1ffdeb4116955148267499a63d7c707a91f26799625,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,237.0,79.0,0.6127438023148705,0.4187192118226601,245.0,87.0,3.720649514048711,2.3978952727983707,0.0,5.0,-0.2622113525867462,-0.6873664855957031,-0.4251551330089569,0,0.20324521093240439
A3HZEQAJ0O35R2,fit,0fc65fdbe2cfa4f49997349e6f8076c977b12302dced401c65cf239776b34bd2,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,74.0,37.0,0.76875,0.5375,144.0,59.0,3.6430958573511907,2.995732273553991,0.0,5.0,-1.4729998111724854,-1.6073986291885376,-0.13439881801605225,0,0.2128423184811278
A2FLJCJ3SW0TUY,fit,0fcb76bad89931cbdac48236f6ef565e8220c523bfdb6383c0518adbe14d125e,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,333.0,166.5,0.34070227187146984,0.3346303501945525,172.0,58.0,3.341054298724904,3.044522437723423,0.0,5.0,-0.825222373008728,-1.015464186668396,-0.19024181365966797,0,0.12996978852540797
A334RTWLLVFWDR,fit,0fcb7c37f4669f8dbcceb3bb33766af67e58cff1d1b66863753523211a78f39e,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,60.0,20.0,0.863013698630137,0.589041095890411,191.0,88.0,3.583711783895873,2.197224577336219,0.0,5.0,-1.8894166946411133,-1.6523406505584717,0.2370760440826416,1,0.23762274392365104
A3DIAAWURNRABB,fit,0fd0e830116b1b513ebc8b581f88a9dc1fde224f67e7b34066cc7105178d0b6c,5.0,100.0,20.0,33.0,0.8,0.6,88.0,17.6,295.0,59.0,0.7029340085684505,0.3233082706766917,403.0,145.0,3.4748210914105804,1.791759469228055,0.2,5.0,-0.27034658193588257,-0.583513617515564,-0.3131670355796814,0,0.18945957989055973
AWNN8N662EOZ7,fit,0fda1cd3ff556bdf0d06576a20426a66b73c44389dba6e07be4692ed2cec2aba,9.0,145.0,16.11111111111111,34.0,0.5555555555555556,0.5555555555555556,129.0,14.333333333333334,498.0,55.333333333333336,0.734852437553191,0.3161764705882353,657.0,263.0,2.836739368915879,1.6094379124341003,0.1111111111111111,5.0,-0.3759884238243103,-0.29920902848243713,0.07677939534187317,1,0.1301884386649194
A3GTI284ZE3B6W,fit,0ff47fa5e57cbd3b9735b356312841e8cc2f6c5f73f912c1b83167f5307d92eb,9.0,202.0,22.444444444444443,34.0,1.0,0.8888888888888888,188.0,20.88888888888889,365.0,40.55555555555556,0.7285339932023056,0.417910447761194,767.0,265.0,3.1601401816842865,1.791759469228055,0.1111111111111111,5.0,-0.9463406801223755,-1.8518764972686768,-0.9055358171463013,0,0.09771677007524399
A1LACH6MLQWZ,fit,0ffcedc805229273b50a671abed72ce1d8b16ea82b843343a6d70f35b5e9e089,7.0,99.0,14.142857142857142,33.0,0.42857142857142855,0.42857142857142855,87.0,12.428571428571429,256.0,36.57142857142857,0.8073630741583929,0.3426294820717131,458.0,204.0,3.3310843826967056,1.3862943611198906,0.14285714285714285,5.0,-0.9749999046325684,-0.8942317962646484,0.08076810836791992,1,0.19659444336686824
A29VZ6937SCRX6,fit,1004c0d4b6e6d07dea3bc038ccfc251de0b995a02f026e165f794cd9d9971983,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,180.0,90.0,0.6616541353383458,0.3233082706766917,138.0,58.0,2.171902710926842,1.9459101490553132,0.5,5.0,-0.1157846748828888,-0.10973268747329712,0.006051987409591675,0,0.14183553362757556
A24718TMPXS68S,fit,10062f6070836a06fe12550d124ec50fe4f6948888fdc57961b93a1337d0b2a7,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,342.0,171.0,0.3346303501945525,0.3346303501945525,172.0,58.0,3.5224525585646855,3.4339872044851463,0.0,5.0,-0.2758047580718994,-1.0838758945465088,-0.8080711364746094,0,0.13587038259595127
A3N2Z3KNJW1FFG,fit,10086fbe2819fd0ff9e5d407e0e4be951ad027a020886ebf7a961a55c643f494,3.0,23.0,7.666666666666667,23.0,0.3333333333333333,0.3333333333333333,23.0,7.666666666666667,23.0,7.666666666666667,0.9296636085626911,0.7889908256880734,211.0,87.0,2.125575649299542,1.9459101490553132,0.6666666666666666,5.0,-1.173355221748352,-1.2260282039642334,-0.05267298221588135,0,0.1793429927233737
A1BCDC7CT8NZJA,fit,101193eea7110237aa778db735f537de8f66f3293b8ac5521b0a6987e669f5c8,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,233.0,116.5,0.43591989987484353,0.3659574468085106,172.0,58.0,2.6390573296152584,1.3862943611198906,0.5,5.0,-1.4998228549957275,-1.6050866842269897,-0.10526382923126221,0,0.15948664023895004
A3GDWNHC7Q8R4D,fit,1015415ce2b062a2de0b999aeba0796886e6d2aea37846bed4b5d318a33154cd,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,155.0,77.5,0.5259988029328146,0.524390243902439,172.0,58.0,2.04717228111105,1.791759469228055,0.5,5.0,-2.585634708404541,-2.415351390838623,0.17028331756591797,1,0.12067562595662318
A2QUBJUGBUFA5A,fit,1018ffb1a593d4e4b3f9c5120aebcb5951f7f94912b1e4fd50c8c99ee20ec259,3.0,73.0,24.333333333333332,33.0,1.0,1.0,69.0,23.0,88.0,29.333333333333332,0.7542418187588562,0.6417910447761194,257.0,88.0,1.9390370533210681,1.791759469228055,0.6666666666666666,5.0,-0.4244576096534729,-1.3747522830963135,-0.9502946734428406,0,0.11262861970891648
AVLSGR94E3ZVE,fit,10203bd9ae6b048a7f3a4c8d35caea6d8489771a663618aee47dd6d1bb2dc603,9.0,185.0,20.555555555555557,33.0,0.7777777777777778,0.6666666666666666,165.0,18.333333333333332,512.0,56.888888888888886,0.7342019787339075,0.22279792746113988,701.0,262.0,3.245679537112308,2.0794415416798357,0.0,5.0,-0.7274225354194641,-1.3414033651351929,-0.6139808297157288,0,0.1120814626937952
A28MIGUM4B08YV,fit,10278b06103d71032abe51c6f24a7100bf42543b578129863a3c50418fbd63e3,3.0,56.0,18.666666666666668,33.0,1.0,0.6666666666666666,52.0,17.333333333333332,186.0,62.0,0.7044166546006925,0.3453815261044177,258.0,87.0,3.3462391672654106,2.8903717578961645,0.0,5.0,-1.4189460277557373,-1.5788472890853882,-0.15990126132965088,0,0.13652272644934835
AWCODMEOA89YZ,fit,1027c5dc73cd1542bb62aeebb284150d04d33365183139a89165031ca21a37c1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,147.0,58.0,3.524627420627918,2.772588722239781,0.0,5.0,-1.023617148399353,-1.0836982727050781,-0.0600811243057251,0,0.24972947935165352
A2LBGX3GUS2S1K,fit,103e3eb2683b3b411d5d68f939ca10db5e27666bb0d2605b84a827f905e5e73b,20.0,497.0,24.85,35.0,0.8,0.8,445.0,22.25,3550.0,177.5,0.5619666648499941,0.09199134199134198,1662.0,584.0,2.586505286794785,1.6094379124341003,0.15,5.0,-1.2951786518096924,-1.2963396310806274,-0.0011609792709350586,0,0.1618649378689079
AI2XINIZFPBI8,fit,103f931909ba322ccc007f58c83336f7f9d664a6613f4b5fdaf1e6352ead20c4,20.0,457.0,22.85,34.0,0.75,0.75,411.0,20.55,1812.0,90.6,0.6435995369468757,0.15985130111524162,1582.0,582.0,3.3630696826424797,1.791759469228055,0.05,5.0,-0.8412834405899048,-1.5862408876419067,-0.744957447052002,0,0.10043800910714186
A1COG6HZTWUKVV,fit,1041abbd5da237eb55870287ce5c2a10e4bd4217d53bb4731027851f6340d59a,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,369.0,123.0,0.5886704643990034,0.225130890052356,221.0,87.0,2.5755512216158807,1.791759469228055,0.3333333333333333,5.0,-0.91339111328125,-0.9603224992752075,-0.04693138599395752,0,0.13787423323563652
A27ADCSD15F3GL,fit,1044ddc7346c8581e87bd9ad7e3f296611b87ce0975fce7bf04575c5e1517975,8.0,166.0,20.75,34.0,0.625,0.625,146.0,18.25,742.0,92.75,0.623938726228308,0.23822714681440443,589.0,236.0,3.612195261295594,2.833213344056216,0.0,5.0,-1.0400645732879639,-1.6126086711883545,-0.5725440979003906,0,0.1628369159366925
A3ILO637M9PLDP,fit,1050339de77d773ac738e24c593465ad8af6dd1335fb6cf4bad14895e04423f0,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,167.0,83.5,0.5306516199490353,0.4195121951219512,172.0,58.0,2.6235120360802426,2.3025850929940455,0.0,5.0,-1.3296271562576294,-1.8504188060760498,-0.5207916498184204,0,0.10445561941005743
A28O12821HMYP8,fit,10565c851b3b69e79c9801dc7c2225d5636d19c144625a8de9dd91118c429c17,9.0,110.0,12.222222222222221,34.0,0.5555555555555556,0.4444444444444444,98.0,10.88888888888889,361.0,40.111111111111114,0.8069912900931937,0.2982456140350877,746.0,262.0,2.780095092974651,2.0794415416798357,0.0,5.0,-1.4972245693206787,-1.6784563064575195,-0.18123173713684082,0,0.10978666392267912
A3CU0QL4C4LAA8,fit,1060d5964d6e893cdb34189d055dd1a86323e472481171fc711cf01c6077bb20,8.0,133.0,16.625,34.0,0.5,0.5,117.0,14.625,1122.0,140.25,0.6716671836002401,0.10723192019950124,613.0,233.0,3.34796668053618,2.70805020110221,0.0,5.0,-1.2576969861984253,-1.0836251974105835,0.1740717887878418,1,0.17101709892913813
A3G8T4D5526VBB,fit,10668bf84e4fb5cab0c06ad40ba17de692738c10cfd4bfd9cdb043c48ff526b3,4.0,39.0,9.75,33.0,0.5,0.25,35.0,8.75,184.0,46.0,0.815135046113307,0.32575757575757575,308.0,116.0,2.4444810823901952,1.6094379124341003,0.25,5.0,-1.4931809902191162,-1.628983497619629,-0.1358025074005127,0,0.1492967314691829
A1RFEO61AGIRPR,fit,106cd496834bf69be516a678d0f4872eb2a28d4380564f71757768a731f0b1e4,3.0,22.0,7.333333333333333,21.0,0.6666666666666666,0.3333333333333333,22.0,7.333333333333333,22.0,7.333333333333333,0.9307480216278153,0.8037383177570093,248.0,87.0,2.7339781170647406,2.0794415416798357,0.0,5.0,-0.4301609396934509,-0.5244981646537781,-0.09433722496032715,0,0.14133647729437934
A3D0PALWMQ02HN,fit,107aefd10769faf63912cd40462676eecd08319a170908553adbf5851aac7bfb,3.0,101.0,33.666666666666664,34.0,1.0,1.0,89.0,29.666666666666668,151.0,50.333333333333336,0.6310543374437897,0.5862068965517241,256.0,89.0,2.824622688892621,2.6390573296152584,0.0,5.0,-1.2155075073242188,-1.3951276540756226,-0.1796201467514038,0,0.10981900915177525
AO3DRAKEHY8CP,fit,1082250c08dab43fcd13d32651ca4dea4172b1b7a216e3fa2c5f4eef4e243d55,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,133.0,44.333333333333336,0.797564687975647,0.3926940639269406,254.0,88.0,2.4092208329095515,2.197224577336219,0.0,5.0,-0.08739171177148819,-0.10875670611858368,-0.02136499434709549,0,0.12229738777551374
A2OK61KBUCMXR1,fit,108770031f553ec4d5d941bfae1be763c1a35c7b83d2493e69a1633cd4de6681,3.0,52.0,17.333333333333332,32.0,0.6666666666666666,0.6666666666666666,48.0,16.0,63.0,21.0,0.8268505079825834,0.6692307692307692,224.0,86.0,2.771284089132736,2.70805020110221,0.0,5.0,-0.8262597918510437,-1.5685487985610962,-0.7422890067100525,0,0.12427853303861383
A2CBPT24N2SQDJ,fit,1099c3e2ed552d5211421148576b4856e1703ab53adae0280cacd69b27305014,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,183.0,91.5,0.4862084341954389,0.4574468085106383,172.0,58.0,2.0794415416798357,1.3862943611198906,0.5,5.0,-0.3653227984905243,-1.8300788402557373,-1.4647560119628906,0,0.1253577956945007
A3FI4DE6ADI0PR,fit,10a013ed78c09b0339e0077c7845d2f3b643d6b104ff77259f2693a4c2eb457d,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,127.0,63.5,0.7018779342723005,0.40375586854460094,138.0,58.0,3.4094620326377605,2.70805020110221,0.0,5.0,-0.9758423566818237,-1.0486109256744385,-0.07276856899261475,0,0.18612564863705824
A37R3P5JFNQG8S,fit,10a894e551fb4137feef1407e2aa5f2b37a2cd2909d693a4bf84ae93fc1fc381,15.0,344.0,22.933333333333334,34.0,0.7333333333333333,0.7333333333333333,308.0,20.533333333333335,872.0,58.13333333333333,0.6873748827667966,0.245014245014245,1181.0,438.0,3.285318644796594,1.791759469228055,0.06666666666666667,5.0,-0.7659522294998169,-0.8263600468635559,-0.060407817363739014,0,0.08952532406512521
A270KRIQDGWS6D,fit,10aab78166ba1d3226dcc08ab509448889e06922c3acc6f7b0aef13824af5cd4,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,75.0,37.5,0.7670807453416149,0.5341614906832298,141.0,58.0,2.5375869076169133,1.6094379124341003,0.5,5.0,-0.46247825026512146,-0.5918553471565247,-0.1293770968914032,0,0.19692632111539352
A18EHF0FLYLEY7,fit,10ac8f777ff6bbad1aa765561e357d644f67901ee2df9f6d537633f98be5173c,2.0,62.0,31.0,33.0,1.0,1.0,58.0,29.0,74.0,37.0,0.7021573182874212,0.6564885496183206,172.0,58.0,3.5926935077902082,3.4011973816621555,0.0,5.0,-0.8252471089363098,-1.8696094751358032,-1.0443623065948486,0,0.16274449286890508
A1H4ME81LZ452H,fit,10ad66f9b8b3fb9022a6a9a0da5216a164b76e728a6711773ebd4b26c9c85ffb,2.0,40.0,20.0,33.0,1.0,0.5,36.0,18.0,75.0,37.5,0.7415863706186286,0.5584415584415584,172.0,58.0,3.6288538385800213,3.4965075614664802,0.0,5.0,-1.6305097341537476,-1.612131118774414,0.018378615379333496,0,0.18211265716288652
A272WUDCEDYJSL,fit,10ae9e216d8ee06a8a36b49f12ea9a0955b539284531db0253875dd14cafdf25,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,87.0,43.5,0.6670999334985792,0.6115107913669064,171.0,59.0,4.416220895792912,4.343805421853684,0.0,5.0,-1.3712105751037598,-1.4465577602386475,-0.0753471851348877,0,0.221207514410921
A2EA49SKDEPPQV,fit,10b80ecc813601c610137fd6750af76ad6a447441d8269f28b52c58c2f2d4c75,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,161.0,80.5,0.5150987224157956,0.5119047619047619,171.0,59.0,2.884160497896886,2.772588722239781,0.0,5.0,-1.2026159763336182,-1.361323356628418,-0.1587073802947998,0,0.12016964434294226
A2W8DUZ7JXIFAL,fit,10c30611f1b4097ea9b2be3fd34b4b46cf4eb837f3f53ad73107494ae59dc818,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,38.0,19.0,0.8467741935483871,0.6935483870967742,147.0,58.0,3.2050874409830836,2.772588722239781,0.0,5.0,-0.4460940361022949,-0.5498854517936707,-0.10379141569137573,0,0.183641516913786
A1YE1MVN4NQRIM,fit,10c87954d679bf0f1a9a9e68d1cf889b399bc90bd1ce681cd1b5b3c23dd203bb,5.0,132.0,26.4,33.0,0.8,0.8,116.0,23.2,371.0,74.2,0.5961022505225114,0.3706896551724138,425.0,146.0,2.0536261332248076,1.6094379124341003,0.6,5.0,-1.1071374416351318,-1.052972435951233,0.054165005683898926,1,0.1159602828924192
A1RI676ZCGXUWF,fit,10cf19818cd291d1ca5917f7d5c8aa78a420bf3e0121f3bbaad208b568b7ddc9,9.0,285.0,31.666666666666668,33.0,1.0,1.0,253.0,28.11111111111111,1867.0,207.44444444444446,0.441208874088805,0.13870967741935483,773.0,261.0,3.407880235841097,2.0794415416798357,0.0,5.0,-1.2759428024291992,-1.8301174640655518,-0.5541746616363525,0,0.14564059610106553
A1NQK5MH9GTJ6S,fit,10d325269c490fafb34c1fea7958075447ad25ea9674176314e246ed2f3b90e0,18.0,352.0,19.555555555555557,35.0,0.6111111111111112,0.6111111111111112,312.0,17.333333333333332,1956.0,108.66666666666667,0.6599459504538483,0.10723192019950124,1335.0,526.0,3.613764787530954,2.833213344056216,0.0,5.0,-0.5745317935943604,-0.9703704714775085,-0.3958386778831482,0,0.15967216648185797
A3D8XQGYC6OXP5,fit,10e0dd4bf36364ba5562edf83900392df08a533a20b9ad97016d1856da3f561e,2.0,39.0,19.5,25.0,1.0,1.0,39.0,19.5,39.0,19.5,0.8159588159588159,0.7747747747747747,170.0,60.0,2.0126758453675744,1.9459101490553132,0.5,5.0,-0.1142711415886879,-0.1492246687412262,-0.0349535271525383,0,0.10768379768535033
A39BMSIEADPLN5,fit,10ec6d6b39accc75a32d228884d2b9f53cece3a290f770ec8d54fcb27ad363de,12.0,337.0,28.083333333333332,34.0,0.9166666666666666,0.9166666666666666,305.0,25.416666666666668,1389.0,115.75,0.5531062450417149,0.1376,1028.0,349.0,3.440890052170889,2.0794415416798357,0.0,5.0,-0.7817989587783813,-1.3748098611831665,-0.5930109024047852,0,0.10851108466191246
A3B20R4ZAH0Y2Y,fit,10f06e06109eabb5135b7e186e991716b14246a7eddd45c264563d3d12ef8d95,9.0,170.0,18.88888888888889,34.0,0.6666666666666666,0.5555555555555556,150.0,16.666666666666668,757.0,84.11111111111111,0.6578239453587613,0.25,701.0,265.0,2.9376708997761645,2.197224577336219,0.0,5.0,-1.048081636428833,-1.1065350770950317,-0.05845344066619873,0,0.1211649916345207
A1U6JXEUR57P8A,fit,10f1a111ed22b5e037c58f2292e4b2fb4a466f94342c89432d85be6a3d66dee7,4.0,71.0,17.75,33.0,0.75,0.75,67.0,16.75,145.0,36.25,0.7707960768840646,0.4427083333333333,335.0,116.0,3.478068556599146,2.70805020110221,0.0,5.0,-0.654078483581543,-0.9143549203872681,-0.2602764368057251,0,0.14979960168244086
A1H2BLICVBKVQR,fit,10f5f62e349859421a6348f7a9be6ba9321af9b7db6c6b7b70d97d301fe50231,3.0,85.0,28.333333333333332,33.0,1.0,1.0,77.0,25.666666666666668,323.0,107.66666666666667,0.5472663671035694,0.26791277258566976,258.0,87.0,3.4481066014938615,2.6390573296152584,0.0,5.0,-1.392398715019226,-1.5051722526550293,-0.11277353763580322,0,0.13139682298591449
A25UZ7MA72SMKM,fit,10f7a0c24ad45c15962415d2e70a14e6057709c370a488c8abb482eb740384ba,7.0,198.0,28.285714285714285,33.0,0.8571428571428571,0.8571428571428571,174.0,24.857142857142858,1086.0,155.14285714285714,0.4588814198153945,0.17659137577002054,556.0,204.0,3.0844553494629543,1.9459101490553132,0.14285714285714285,5.0,-0.7866091728210449,-0.9951515197753906,-0.2085423469543457,0,0.14051760776023706
AT08NIODVL3GP,fit,11016058beec5b6141e0b2a42073a068aa626bee204bc596b31b363512c875c5,4.0,110.0,27.5,34.0,1.0,1.0,98.0,24.5,174.0,43.5,0.6851058987974455,0.5512820512820513,343.0,117.0,2.9040509536059327,1.9459101490553132,0.25,5.0,-0.47239765524864197,-0.43347153067588806,0.038926124572753906,1,0.12956105728911135
A2D7X9N3IV3S7B,fit,1104837c6377c7a72cfb7be7f6d6c6a609ceb01c07bed427898264993ace488c,5.0,152.0,30.4,35.0,1.0,1.0,136.0,27.2,240.0,48.0,0.656853682469596,0.5341614906832298,427.0,147.0,3.348190037424186,1.791759469228055,0.2,5.0,-2.529972553253174,-2.546084403991699,-0.01611185073852539,0,0.14975997265265592
A1BM8DQ5745A4A,fit,1113a9785007367399de0c3d8288e0f7893a43cd3f51e343d585423e109ff30b,5.0,133.0,26.6,34.0,0.8,0.8,117.0,23.4,630.0,126.0,0.5394653102756537,0.20673076923076922,399.0,146.0,2.7538912296407707,1.6094379124341003,0.4,5.0,-0.8840295076370239,-10.8919095993042,-10.007880210876465,0,0.1466463633648666
A2RCW5TRHSG487,fit,1114ff303db2f3bd239dd4e8fd69505580127604233e818bbca9c201aafc44fe,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,1431.0,715.5,0.10999565947288129,0.09277238403451996,172.0,58.0,2.34106561356211,1.791759469228055,0.5,5.0,-1.201238989830017,-1.6404021978378296,-0.4391632080078125,0,0.045149444103838914
A1HJV5IHYTBXEQ,fit,1115ef2f2525ac5e5a89dae3bccede8f4570d2e7f87ddcaca4b1c9957cc4ffea,2.0,42.0,21.0,32.0,1.0,1.0,38.0,19.0,186.0,93.0,0.6133159062103929,0.33079847908745247,173.0,57.0,2.6735537653587342,1.6094379124341003,0.5,5.0,-1.7523342370986938,-2.093583583831787,-0.34124934673309326,0,0.1380033450042174
A37I6BQMMGJA25,fit,11195dbf2b98ad6a46848903593105b6239817124619f1babd3f1914174e365c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,119.0,59.0,2.445174564110877,1.9459101490553132,0.5,5.0,-0.9103299379348755,-0.9281220436096191,-0.017792105674743652,0,0.22330825850336755
A3VKFO5C6QOE4K,fit,11222ea8f74693bf0e2e224bf9c788e76bafbacb99dd2aacf1c6e2cec9989823,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,83.0,27.666666666666668,0.7835673811283567,0.6515151515151515,223.0,87.0,2.6321842338810133,1.791759469228055,0.3333333333333333,5.0,-1.938238501548767,-2.052274703979492,-0.1140362024307251,0,0.16435853092449054
